"SiteSubsitePlotYear","SiteSubsitePlot","SR"
"RIRI:RIRI4:RIRI4_T6:2011","RIRI:RIRI4:RIRI4_T6",9
"RIRI:RIRI4:RIRI4_T7:1995","RIRI:RIRI4:RIRI4_T7",13
"RIRI:RIRI4:RIRI4_T7:1995","RIRI:RIRI4:RIRI4_T7",13
"RIRI:RIRI4:RIRI4_T7:1995","RIRI:RIRI4:RIRI4_T7",13
"RIRI:RIRI4:RIRI4_T7:1995","RIRI:RIRI4:RIRI4_T7",13
"RIRI:RIRI4:RIRI4_T7:1995","RIRI:RIRI4:RIRI4_T7",13
"RIRI:RIRI4:RIRI4_T7:1995","RIRI:RIRI4:RIRI4_T7",13
"RIRI:RIRI4:RIRI4_T7:1995","RIRI:RIRI4:RIRI4_T7",13
"RIRI:RIRI4:RIRI4_T7:1995","RIRI:RIRI4:RIRI4_T7",13
"RIRI:RIRI4:RIRI4_T7:1995","RIRI:RIRI4:RIRI4_T7",13
"RIRI:RIRI4:RIRI4_T7:1995","RIRI:RIRI4:RIRI4_T7",13
"RIRI:RIRI4:RIRI4_T7:1995","RIRI:RIRI4:RIRI4_T7",13
"RIRI:RIRI4:RIRI4_T7:1995","RIRI:RIRI4:RIRI4_T7",13
"RIRI:RIRI4:RIRI4_T7:1995","RIRI:RIRI4:RIRI4_T7",13
"RIRI:RIRI4:RIRI4_T7:2011","RIRI:RIRI4:RIRI4_T7",8
"RIRI:RIRI4:RIRI4_T7:2011","RIRI:RIRI4:RIRI4_T7",8
"RIRI:RIRI4:RIRI4_T7:2011","RIRI:RIRI4:RIRI4_T7",8
"RIRI:RIRI4:RIRI4_T7:2011","RIRI:RIRI4:RIRI4_T7",8
"RIRI:RIRI4:RIRI4_T7:2011","RIRI:RIRI4:RIRI4_T7",8
"RIRI:RIRI4:RIRI4_T7:2011","RIRI:RIRI4:RIRI4_T7",8
"RIRI:RIRI4:RIRI4_T7:2011","RIRI:RIRI4:RIRI4_T7",8
"RIRI:RIRI4:RIRI4_T7:2011","RIRI:RIRI4:RIRI4_T7",8
"RIRI:RIRI4:RIRI4_T8:1995","RIRI:RIRI4:RIRI4_T8",11
"RIRI:RIRI4:RIRI4_T8:1995","RIRI:RIRI4:RIRI4_T8",11
"RIRI:RIRI4:RIRI4_T8:1995","RIRI:RIRI4:RIRI4_T8",11
"RIRI:RIRI4:RIRI4_T8:1995","RIRI:RIRI4:RIRI4_T8",11
"RIRI:RIRI4:RIRI4_T8:1995","RIRI:RIRI4:RIRI4_T8",11
"RIRI:RIRI4:RIRI4_T8:1995","RIRI:RIRI4:RIRI4_T8",11
"RIRI:RIRI4:RIRI4_T8:1995","RIRI:RIRI4:RIRI4_T8",11
"RIRI:RIRI4:RIRI4_T8:1995","RIRI:RIRI4:RIRI4_T8",11
"RIRI:RIRI4:RIRI4_T8:1995","RIRI:RIRI4:RIRI4_T8",11
"RIRI:RIRI4:RIRI4_T8:1995","RIRI:RIRI4:RIRI4_T8",11
"RIRI:RIRI4:RIRI4_T8:1995","RIRI:RIRI4:RIRI4_T8",11
"RIRI:RIRI4:RIRI4_T8:2011","RIRI:RIRI4:RIRI4_T8",12
"RIRI:RIRI4:RIRI4_T8:2011","RIRI:RIRI4:RIRI4_T8",12
"RIRI:RIRI4:RIRI4_T8:2011","RIRI:RIRI4:RIRI4_T8",12
"RIRI:RIRI4:RIRI4_T8:2011","RIRI:RIRI4:RIRI4_T8",12
"RIRI:RIRI4:RIRI4_T8:2011","RIRI:RIRI4:RIRI4_T8",12
"RIRI:RIRI4:RIRI4_T8:2011","RIRI:RIRI4:RIRI4_T8",12
"RIRI:RIRI4:RIRI4_T8:2011","RIRI:RIRI4:RIRI4_T8",12
"RIRI:RIRI4:RIRI4_T8:2011","RIRI:RIRI4:RIRI4_T8",12
"RIRI:RIRI4:RIRI4_T8:2011","RIRI:RIRI4:RIRI4_T8",12
"RIRI:RIRI4:RIRI4_T8:2011","RIRI:RIRI4:RIRI4_T8",12
"RIRI:RIRI4:RIRI4_T8:2011","RIRI:RIRI4:RIRI4_T8",12
"RIRI:RIRI4:RIRI4_T8:2011","RIRI:RIRI4:RIRI4_T8",12
"RIRI:RIRI4:RIRI4_T9:1995","RIRI:RIRI4:RIRI4_T9",9
"RIRI:RIRI4:RIRI4_T9:1995","RIRI:RIRI4:RIRI4_T9",9
"RIRI:RIRI4:RIRI4_T9:1995","RIRI:RIRI4:RIRI4_T9",9
"RIRI:RIRI4:RIRI4_T9:1995","RIRI:RIRI4:RIRI4_T9",9
"RIRI:RIRI4:RIRI4_T9:1995","RIRI:RIRI4:RIRI4_T9",9
"RIRI:RIRI4:RIRI4_T9:1995","RIRI:RIRI4:RIRI4_T9",9
"RIRI:RIRI4:RIRI4_T9:1995","RIRI:RIRI4:RIRI4_T9",9
"RIRI:RIRI4:RIRI4_T9:1995","RIRI:RIRI4:RIRI4_T9",9
"RIRI:RIRI4:RIRI4_T9:1995","RIRI:RIRI4:RIRI4_T9",9
"RIRI:RIRI4:RIRI4_T9:2011","RIRI:RIRI4:RIRI4_T9",13
"RIRI:RIRI4:RIRI4_T9:2011","RIRI:RIRI4:RIRI4_T9",13
"RIRI:RIRI4:RIRI4_T9:2011","RIRI:RIRI4:RIRI4_T9",13
"RIRI:RIRI4:RIRI4_T9:2011","RIRI:RIRI4:RIRI4_T9",13
"RIRI:RIRI4:RIRI4_T9:2011","RIRI:RIRI4:RIRI4_T9",13
"RIRI:RIRI4:RIRI4_T9:2011","RIRI:RIRI4:RIRI4_T9",13
"RIRI:RIRI4:RIRI4_T9:2011","RIRI:RIRI4:RIRI4_T9",13
"RIRI:RIRI4:RIRI4_T9:2011","RIRI:RIRI4:RIRI4_T9",13
"RIRI:RIRI4:RIRI4_T9:2011","RIRI:RIRI4:RIRI4_T9",13
"RIRI:RIRI4:RIRI4_T9:2011","RIRI:RIRI4:RIRI4_T9",13
"RIRI:RIRI4:RIRI4_T9:2011","RIRI:RIRI4:RIRI4_T9",13
"RIRI:RIRI4:RIRI4_T9:2011","RIRI:RIRI4:RIRI4_T9",13
"RIRI:RIRI4:RIRI4_T9:2011","RIRI:RIRI4:RIRI4_T9",13
"RIRI:RIRI6:RIRI6_T1:1995","RIRI:RIRI6:RIRI6_T1",18
"RIRI:RIRI6:RIRI6_T1:1995","RIRI:RIRI6:RIRI6_T1",18
"RIRI:RIRI6:RIRI6_T1:1995","RIRI:RIRI6:RIRI6_T1",18
"RIRI:RIRI6:RIRI6_T1:1995","RIRI:RIRI6:RIRI6_T1",18
"RIRI:RIRI6:RIRI6_T1:1995","RIRI:RIRI6:RIRI6_T1",18
"RIRI:RIRI6:RIRI6_T1:1995","RIRI:RIRI6:RIRI6_T1",18
"RIRI:RIRI6:RIRI6_T1:1995","RIRI:RIRI6:RIRI6_T1",18
"RIRI:RIRI6:RIRI6_T1:1995","RIRI:RIRI6:RIRI6_T1",18
"RIRI:RIRI6:RIRI6_T1:1995","RIRI:RIRI6:RIRI6_T1",18
"RIRI:RIRI6:RIRI6_T1:1995","RIRI:RIRI6:RIRI6_T1",18
"RIRI:RIRI6:RIRI6_T1:1995","RIRI:RIRI6:RIRI6_T1",18
"RIRI:RIRI6:RIRI6_T1:1995","RIRI:RIRI6:RIRI6_T1",18
"RIRI:RIRI6:RIRI6_T1:1995","RIRI:RIRI6:RIRI6_T1",18
"RIRI:RIRI6:RIRI6_T1:1995","RIRI:RIRI6:RIRI6_T1",18
"RIRI:RIRI6:RIRI6_T1:1995","RIRI:RIRI6:RIRI6_T1",18
"RIRI:RIRI6:RIRI6_T1:1995","RIRI:RIRI6:RIRI6_T1",18
"RIRI:RIRI6:RIRI6_T1:1995","RIRI:RIRI6:RIRI6_T1",18
"RIRI:RIRI6:RIRI6_T1:1995","RIRI:RIRI6:RIRI6_T1",18
"RIRI:RIRI6:RIRI6_T1:2011","RIRI:RIRI6:RIRI6_T1",8
"RIRI:RIRI6:RIRI6_T1:2011","RIRI:RIRI6:RIRI6_T1",8
"RIRI:RIRI6:RIRI6_T1:2011","RIRI:RIRI6:RIRI6_T1",8
"RIRI:RIRI6:RIRI6_T1:2011","RIRI:RIRI6:RIRI6_T1",8
"RIRI:RIRI6:RIRI6_T1:2011","RIRI:RIRI6:RIRI6_T1",8
"RIRI:RIRI6:RIRI6_T1:2011","RIRI:RIRI6:RIRI6_T1",8
"RIRI:RIRI6:RIRI6_T1:2011","RIRI:RIRI6:RIRI6_T1",8
"RIRI:RIRI6:RIRI6_T1:2011","RIRI:RIRI6:RIRI6_T1",8
"RIRI:RIRI6:RIRI6_T10:1995","RIRI:RIRI6:RIRI6_T10",14
"RIRI:RIRI6:RIRI6_T10:1995","RIRI:RIRI6:RIRI6_T10",14
"RIRI:RIRI6:RIRI6_T10:1995","RIRI:RIRI6:RIRI6_T10",14
"RIRI:RIRI6:RIRI6_T10:1995","RIRI:RIRI6:RIRI6_T10",14
"RIRI:RIRI6:RIRI6_T10:1995","RIRI:RIRI6:RIRI6_T10",14
"RIRI:RIRI6:RIRI6_T10:1995","RIRI:RIRI6:RIRI6_T10",14
"RIRI:RIRI6:RIRI6_T10:1995","RIRI:RIRI6:RIRI6_T10",14
"RIRI:RIRI6:RIRI6_T10:1995","RIRI:RIRI6:RIRI6_T10",14
"RIRI:RIRI6:RIRI6_T10:1995","RIRI:RIRI6:RIRI6_T10",14
"RIRI:RIRI6:RIRI6_T10:1995","RIRI:RIRI6:RIRI6_T10",14
"RIRI:RIRI6:RIRI6_T10:1995","RIRI:RIRI6:RIRI6_T10",14
"RIRI:RIRI6:RIRI6_T10:1995","RIRI:RIRI6:RIRI6_T10",14
"RIRI:RIRI6:RIRI6_T10:1995","RIRI:RIRI6:RIRI6_T10",14
"RIRI:RIRI6:RIRI6_T10:1995","RIRI:RIRI6:RIRI6_T10",14
"RIRI:RIRI6:RIRI6_T10:2011","RIRI:RIRI6:RIRI6_T10",10
"RIRI:RIRI6:RIRI6_T10:2011","RIRI:RIRI6:RIRI6_T10",10
"RIRI:RIRI6:RIRI6_T10:2011","RIRI:RIRI6:RIRI6_T10",10
"RIRI:RIRI6:RIRI6_T10:2011","RIRI:RIRI6:RIRI6_T10",10
"RIRI:RIRI6:RIRI6_T10:2011","RIRI:RIRI6:RIRI6_T10",10
"RIRI:RIRI6:RIRI6_T10:2011","RIRI:RIRI6:RIRI6_T10",10
"RIRI:RIRI6:RIRI6_T10:2011","RIRI:RIRI6:RIRI6_T10",10
"RIRI:RIRI6:RIRI6_T10:2011","RIRI:RIRI6:RIRI6_T10",10
"RIRI:RIRI6:RIRI6_T10:2011","RIRI:RIRI6:RIRI6_T10",10
"RIRI:RIRI6:RIRI6_T10:2011","RIRI:RIRI6:RIRI6_T10",10
"RIRI:RIRI6:RIRI6_T11:1995","RIRI:RIRI6:RIRI6_T11",16
"RIRI:RIRI6:RIRI6_T11:1995","RIRI:RIRI6:RIRI6_T11",16
"RIRI:RIRI6:RIRI6_T11:1995","RIRI:RIRI6:RIRI6_T11",16
"RIRI:RIRI6:RIRI6_T11:1995","RIRI:RIRI6:RIRI6_T11",16
"RIRI:RIRI6:RIRI6_T11:1995","RIRI:RIRI6:RIRI6_T11",16
"RIRI:RIRI6:RIRI6_T11:1995","RIRI:RIRI6:RIRI6_T11",16
"RIRI:RIRI6:RIRI6_T11:1995","RIRI:RIRI6:RIRI6_T11",16
"RIRI:RIRI6:RIRI6_T11:1995","RIRI:RIRI6:RIRI6_T11",16
"RIRI:RIRI6:RIRI6_T11:1995","RIRI:RIRI6:RIRI6_T11",16
"RIRI:RIRI6:RIRI6_T11:1995","RIRI:RIRI6:RIRI6_T11",16
"RIRI:RIRI6:RIRI6_T11:1995","RIRI:RIRI6:RIRI6_T11",16
"RIRI:RIRI6:RIRI6_T11:1995","RIRI:RIRI6:RIRI6_T11",16
"RIRI:RIRI6:RIRI6_T11:1995","RIRI:RIRI6:RIRI6_T11",16
"RIRI:RIRI6:RIRI6_T11:1995","RIRI:RIRI6:RIRI6_T11",16
"RIRI:RIRI6:RIRI6_T11:1995","RIRI:RIRI6:RIRI6_T11",16
"RIRI:RIRI6:RIRI6_T11:1995","RIRI:RIRI6:RIRI6_T11",16
"RIRI:RIRI6:RIRI6_T11:2011","RIRI:RIRI6:RIRI6_T11",8
"RIRI:RIRI6:RIRI6_T11:2011","RIRI:RIRI6:RIRI6_T11",8
"RIRI:RIRI6:RIRI6_T11:2011","RIRI:RIRI6:RIRI6_T11",8
"RIRI:RIRI6:RIRI6_T11:2011","RIRI:RIRI6:RIRI6_T11",8
"RIRI:RIRI6:RIRI6_T11:2011","RIRI:RIRI6:RIRI6_T11",8
"RIRI:RIRI6:RIRI6_T11:2011","RIRI:RIRI6:RIRI6_T11",8
"RIRI:RIRI6:RIRI6_T11:2011","RIRI:RIRI6:RIRI6_T11",8
"RIRI:RIRI6:RIRI6_T11:2011","RIRI:RIRI6:RIRI6_T11",8
"RIRI:RIRI6:RIRI6_T12:1995","RIRI:RIRI6:RIRI6_T12",16
"RIRI:RIRI6:RIRI6_T12:1995","RIRI:RIRI6:RIRI6_T12",16
"RIRI:RIRI6:RIRI6_T12:1995","RIRI:RIRI6:RIRI6_T12",16
"RIRI:RIRI6:RIRI6_T12:1995","RIRI:RIRI6:RIRI6_T12",16
"RIRI:RIRI6:RIRI6_T12:1995","RIRI:RIRI6:RIRI6_T12",16
"RIRI:RIRI6:RIRI6_T12:1995","RIRI:RIRI6:RIRI6_T12",16
"RIRI:RIRI6:RIRI6_T12:1995","RIRI:RIRI6:RIRI6_T12",16
"RIRI:RIRI6:RIRI6_T12:1995","RIRI:RIRI6:RIRI6_T12",16
"RIRI:RIRI6:RIRI6_T12:1995","RIRI:RIRI6:RIRI6_T12",16
"RIRI:RIRI6:RIRI6_T12:1995","RIRI:RIRI6:RIRI6_T12",16
"RIRI:RIRI6:RIRI6_T12:1995","RIRI:RIRI6:RIRI6_T12",16
"RIRI:RIRI6:RIRI6_T12:1995","RIRI:RIRI6:RIRI6_T12",16
"RIRI:RIRI6:RIRI6_T12:1995","RIRI:RIRI6:RIRI6_T12",16
"RIRI:RIRI6:RIRI6_T12:1995","RIRI:RIRI6:RIRI6_T12",16
"RIRI:RIRI6:RIRI6_T12:1995","RIRI:RIRI6:RIRI6_T12",16
"RIRI:RIRI6:RIRI6_T12:1995","RIRI:RIRI6:RIRI6_T12",16
"RIRI:RIRI6:RIRI6_T12:2011","RIRI:RIRI6:RIRI6_T12",13
"RIRI:RIRI6:RIRI6_T12:2011","RIRI:RIRI6:RIRI6_T12",13
"RIRI:RIRI6:RIRI6_T12:2011","RIRI:RIRI6:RIRI6_T12",13
"RIRI:RIRI6:RIRI6_T12:2011","RIRI:RIRI6:RIRI6_T12",13
"RIRI:RIRI6:RIRI6_T12:2011","RIRI:RIRI6:RIRI6_T12",13
"RIRI:RIRI6:RIRI6_T12:2011","RIRI:RIRI6:RIRI6_T12",13
"RIRI:RIRI6:RIRI6_T12:2011","RIRI:RIRI6:RIRI6_T12",13
"RIRI:RIRI6:RIRI6_T12:2011","RIRI:RIRI6:RIRI6_T12",13
"RIRI:RIRI6:RIRI6_T12:2011","RIRI:RIRI6:RIRI6_T12",13
"RIRI:RIRI6:RIRI6_T12:2011","RIRI:RIRI6:RIRI6_T12",13
"RIRI:RIRI6:RIRI6_T12:2011","RIRI:RIRI6:RIRI6_T12",13
"RIRI:RIRI6:RIRI6_T12:2011","RIRI:RIRI6:RIRI6_T12",13
"RIRI:RIRI6:RIRI6_T12:2011","RIRI:RIRI6:RIRI6_T12",13
"RIRI:RIRI6:RIRI6_T13:1995","RIRI:RIRI6:RIRI6_T13",17
"RIRI:RIRI6:RIRI6_T13:1995","RIRI:RIRI6:RIRI6_T13",17
"RIRI:RIRI6:RIRI6_T13:1995","RIRI:RIRI6:RIRI6_T13",17
"RIRI:RIRI6:RIRI6_T13:1995","RIRI:RIRI6:RIRI6_T13",17
"RIRI:RIRI6:RIRI6_T13:1995","RIRI:RIRI6:RIRI6_T13",17
"RIRI:RIRI6:RIRI6_T13:1995","RIRI:RIRI6:RIRI6_T13",17
"RIRI:RIRI6:RIRI6_T13:1995","RIRI:RIRI6:RIRI6_T13",17
"RIRI:RIRI6:RIRI6_T13:1995","RIRI:RIRI6:RIRI6_T13",17
"RIRI:RIRI6:RIRI6_T13:1995","RIRI:RIRI6:RIRI6_T13",17
"RIRI:RIRI6:RIRI6_T13:1995","RIRI:RIRI6:RIRI6_T13",17
"RIRI:RIRI6:RIRI6_T13:1995","RIRI:RIRI6:RIRI6_T13",17
"RIRI:RIRI6:RIRI6_T13:1995","RIRI:RIRI6:RIRI6_T13",17
"RIRI:RIRI6:RIRI6_T13:1995","RIRI:RIRI6:RIRI6_T13",17
"RIRI:RIRI6:RIRI6_T13:1995","RIRI:RIRI6:RIRI6_T13",17
"RIRI:RIRI6:RIRI6_T13:1995","RIRI:RIRI6:RIRI6_T13",17
"RIRI:RIRI6:RIRI6_T13:1995","RIRI:RIRI6:RIRI6_T13",17
"RIRI:RIRI6:RIRI6_T13:1995","RIRI:RIRI6:RIRI6_T13",17
"RIRI:RIRI6:RIRI6_T13:2011","RIRI:RIRI6:RIRI6_T13",20
"RIRI:RIRI6:RIRI6_T13:2011","RIRI:RIRI6:RIRI6_T13",20
"RIRI:RIRI6:RIRI6_T13:2011","RIRI:RIRI6:RIRI6_T13",20
"RIRI:RIRI6:RIRI6_T13:2011","RIRI:RIRI6:RIRI6_T13",20
"RIRI:RIRI6:RIRI6_T13:2011","RIRI:RIRI6:RIRI6_T13",20
"RIRI:RIRI6:RIRI6_T13:2011","RIRI:RIRI6:RIRI6_T13",20
"RIRI:RIRI6:RIRI6_T13:2011","RIRI:RIRI6:RIRI6_T13",20
"RIRI:RIRI6:RIRI6_T13:2011","RIRI:RIRI6:RIRI6_T13",20
"RIRI:RIRI6:RIRI6_T13:2011","RIRI:RIRI6:RIRI6_T13",20
"RIRI:RIRI6:RIRI6_T13:2011","RIRI:RIRI6:RIRI6_T13",20
"RIRI:RIRI6:RIRI6_T13:2011","RIRI:RIRI6:RIRI6_T13",20
"RIRI:RIRI6:RIRI6_T13:2011","RIRI:RIRI6:RIRI6_T13",20
"RIRI:RIRI6:RIRI6_T13:2011","RIRI:RIRI6:RIRI6_T13",20
"RIRI:RIRI6:RIRI6_T13:2011","RIRI:RIRI6:RIRI6_T13",20
"RIRI:RIRI6:RIRI6_T13:2011","RIRI:RIRI6:RIRI6_T13",20
"RIRI:RIRI6:RIRI6_T13:2011","RIRI:RIRI6:RIRI6_T13",20
"RIRI:RIRI6:RIRI6_T13:2011","RIRI:RIRI6:RIRI6_T13",20
"RIRI:RIRI6:RIRI6_T13:2011","RIRI:RIRI6:RIRI6_T13",20
"RIRI:RIRI6:RIRI6_T13:2011","RIRI:RIRI6:RIRI6_T13",20
"RIRI:RIRI6:RIRI6_T13:2011","RIRI:RIRI6:RIRI6_T13",20
"RIRI:RIRI6:RIRI6_T14:1995","RIRI:RIRI6:RIRI6_T14",16
"RIRI:RIRI6:RIRI6_T14:1995","RIRI:RIRI6:RIRI6_T14",16
"RIRI:RIRI6:RIRI6_T14:1995","RIRI:RIRI6:RIRI6_T14",16
"RIRI:RIRI6:RIRI6_T14:1995","RIRI:RIRI6:RIRI6_T14",16
"RIRI:RIRI6:RIRI6_T14:1995","RIRI:RIRI6:RIRI6_T14",16
"RIRI:RIRI6:RIRI6_T14:1995","RIRI:RIRI6:RIRI6_T14",16
"RIRI:RIRI6:RIRI6_T14:1995","RIRI:RIRI6:RIRI6_T14",16
"RIRI:RIRI6:RIRI6_T14:1995","RIRI:RIRI6:RIRI6_T14",16
"RIRI:RIRI6:RIRI6_T14:1995","RIRI:RIRI6:RIRI6_T14",16
"RIRI:RIRI6:RIRI6_T14:1995","RIRI:RIRI6:RIRI6_T14",16
"RIRI:RIRI6:RIRI6_T14:1995","RIRI:RIRI6:RIRI6_T14",16
"RIRI:RIRI6:RIRI6_T14:1995","RIRI:RIRI6:RIRI6_T14",16
"RIRI:RIRI6:RIRI6_T14:1995","RIRI:RIRI6:RIRI6_T14",16
"RIRI:RIRI6:RIRI6_T14:1995","RIRI:RIRI6:RIRI6_T14",16
"RIRI:RIRI6:RIRI6_T14:1995","RIRI:RIRI6:RIRI6_T14",16
"RIRI:RIRI6:RIRI6_T14:1995","RIRI:RIRI6:RIRI6_T14",16
"RIRI:RIRI6:RIRI6_T14:2011","RIRI:RIRI6:RIRI6_T14",20
"RIRI:RIRI6:RIRI6_T14:2011","RIRI:RIRI6:RIRI6_T14",20
"RIRI:RIRI6:RIRI6_T14:2011","RIRI:RIRI6:RIRI6_T14",20
"RIRI:RIRI6:RIRI6_T14:2011","RIRI:RIRI6:RIRI6_T14",20
"RIRI:RIRI6:RIRI6_T14:2011","RIRI:RIRI6:RIRI6_T14",20
"RIRI:RIRI6:RIRI6_T14:2011","RIRI:RIRI6:RIRI6_T14",20
"RIRI:RIRI6:RIRI6_T14:2011","RIRI:RIRI6:RIRI6_T14",20
"RIRI:RIRI6:RIRI6_T14:2011","RIRI:RIRI6:RIRI6_T14",20
"RIRI:RIRI6:RIRI6_T14:2011","RIRI:RIRI6:RIRI6_T14",20
"RIRI:RIRI6:RIRI6_T14:2011","RIRI:RIRI6:RIRI6_T14",20
"RIRI:RIRI6:RIRI6_T14:2011","RIRI:RIRI6:RIRI6_T14",20
"RIRI:RIRI6:RIRI6_T14:2011","RIRI:RIRI6:RIRI6_T14",20
"RIRI:RIRI6:RIRI6_T14:2011","RIRI:RIRI6:RIRI6_T14",20
"RIRI:RIRI6:RIRI6_T14:2011","RIRI:RIRI6:RIRI6_T14",20
"RIRI:RIRI6:RIRI6_T14:2011","RIRI:RIRI6:RIRI6_T14",20
"RIRI:RIRI6:RIRI6_T14:2011","RIRI:RIRI6:RIRI6_T14",20
"RIRI:RIRI6:RIRI6_T14:2011","RIRI:RIRI6:RIRI6_T14",20
"RIRI:RIRI6:RIRI6_T14:2011","RIRI:RIRI6:RIRI6_T14",20
"RIRI:RIRI6:RIRI6_T14:2011","RIRI:RIRI6:RIRI6_T14",20
"RIRI:RIRI6:RIRI6_T14:2011","RIRI:RIRI6:RIRI6_T14",20
"RIRI:RIRI6:RIRI6_T15:1995","RIRI:RIRI6:RIRI6_T15",13
"RIRI:RIRI6:RIRI6_T15:1995","RIRI:RIRI6:RIRI6_T15",13
"RIRI:RIRI6:RIRI6_T15:1995","RIRI:RIRI6:RIRI6_T15",13
"RIRI:RIRI6:RIRI6_T15:1995","RIRI:RIRI6:RIRI6_T15",13
"RIRI:RIRI6:RIRI6_T15:1995","RIRI:RIRI6:RIRI6_T15",13
"RIRI:RIRI6:RIRI6_T15:1995","RIRI:RIRI6:RIRI6_T15",13
"RIRI:RIRI6:RIRI6_T15:1995","RIRI:RIRI6:RIRI6_T15",13
"RIRI:RIRI6:RIRI6_T15:1995","RIRI:RIRI6:RIRI6_T15",13
"RIRI:RIRI6:RIRI6_T15:1995","RIRI:RIRI6:RIRI6_T15",13
"RIRI:RIRI6:RIRI6_T15:1995","RIRI:RIRI6:RIRI6_T15",13
"RIRI:RIRI6:RIRI6_T15:1995","RIRI:RIRI6:RIRI6_T15",13
"RIRI:RIRI6:RIRI6_T15:1995","RIRI:RIRI6:RIRI6_T15",13
"RIRI:RIRI6:RIRI6_T15:1995","RIRI:RIRI6:RIRI6_T15",13
"RIRI:RIRI6:RIRI6_T15:2011","RIRI:RIRI6:RIRI6_T15",16
"RIRI:RIRI6:RIRI6_T15:2011","RIRI:RIRI6:RIRI6_T15",16
"RIRI:RIRI6:RIRI6_T15:2011","RIRI:RIRI6:RIRI6_T15",16
"RIRI:RIRI6:RIRI6_T15:2011","RIRI:RIRI6:RIRI6_T15",16
"RIRI:RIRI6:RIRI6_T15:2011","RIRI:RIRI6:RIRI6_T15",16
"RIRI:RIRI6:RIRI6_T15:2011","RIRI:RIRI6:RIRI6_T15",16
"RIRI:RIRI6:RIRI6_T15:2011","RIRI:RIRI6:RIRI6_T15",16
"RIRI:RIRI6:RIRI6_T15:2011","RIRI:RIRI6:RIRI6_T15",16
"RIRI:RIRI6:RIRI6_T15:2011","RIRI:RIRI6:RIRI6_T15",16
"RIRI:RIRI6:RIRI6_T15:2011","RIRI:RIRI6:RIRI6_T15",16
"RIRI:RIRI6:RIRI6_T15:2011","RIRI:RIRI6:RIRI6_T15",16
"RIRI:RIRI6:RIRI6_T15:2011","RIRI:RIRI6:RIRI6_T15",16
"RIRI:RIRI6:RIRI6_T15:2011","RIRI:RIRI6:RIRI6_T15",16
"RIRI:RIRI6:RIRI6_T15:2011","RIRI:RIRI6:RIRI6_T15",16
"RIRI:RIRI6:RIRI6_T15:2011","RIRI:RIRI6:RIRI6_T15",16
"RIRI:RIRI6:RIRI6_T15:2011","RIRI:RIRI6:RIRI6_T15",16
"RIRI:RIRI6:RIRI6_T16:1995","RIRI:RIRI6:RIRI6_T16",11
"RIRI:RIRI6:RIRI6_T16:1995","RIRI:RIRI6:RIRI6_T16",11
"RIRI:RIRI6:RIRI6_T16:1995","RIRI:RIRI6:RIRI6_T16",11
"RIRI:RIRI6:RIRI6_T16:1995","RIRI:RIRI6:RIRI6_T16",11
"RIRI:RIRI6:RIRI6_T16:1995","RIRI:RIRI6:RIRI6_T16",11
"RIRI:RIRI6:RIRI6_T16:1995","RIRI:RIRI6:RIRI6_T16",11
"RIRI:RIRI6:RIRI6_T16:1995","RIRI:RIRI6:RIRI6_T16",11
"RIRI:RIRI6:RIRI6_T16:1995","RIRI:RIRI6:RIRI6_T16",11
"RIRI:RIRI6:RIRI6_T16:1995","RIRI:RIRI6:RIRI6_T16",11
"RIRI:RIRI6:RIRI6_T16:1995","RIRI:RIRI6:RIRI6_T16",11
"RIRI:RIRI6:RIRI6_T16:1995","RIRI:RIRI6:RIRI6_T16",11
"RIRI:RIRI6:RIRI6_T16:2011","RIRI:RIRI6:RIRI6_T16",17
"RIRI:RIRI6:RIRI6_T16:2011","RIRI:RIRI6:RIRI6_T16",17
"RIRI:RIRI6:RIRI6_T16:2011","RIRI:RIRI6:RIRI6_T16",17
"RIRI:RIRI6:RIRI6_T16:2011","RIRI:RIRI6:RIRI6_T16",17
"RIRI:RIRI6:RIRI6_T16:2011","RIRI:RIRI6:RIRI6_T16",17
"RIRI:RIRI6:RIRI6_T16:2011","RIRI:RIRI6:RIRI6_T16",17
"RIRI:RIRI6:RIRI6_T16:2011","RIRI:RIRI6:RIRI6_T16",17
"RIRI:RIRI6:RIRI6_T16:2011","RIRI:RIRI6:RIRI6_T16",17
"RIRI:RIRI6:RIRI6_T16:2011","RIRI:RIRI6:RIRI6_T16",17
"RIRI:RIRI6:RIRI6_T16:2011","RIRI:RIRI6:RIRI6_T16",17
"RIRI:RIRI6:RIRI6_T16:2011","RIRI:RIRI6:RIRI6_T16",17
"RIRI:RIRI6:RIRI6_T16:2011","RIRI:RIRI6:RIRI6_T16",17
"RIRI:RIRI6:RIRI6_T16:2011","RIRI:RIRI6:RIRI6_T16",17
"RIRI:RIRI6:RIRI6_T16:2011","RIRI:RIRI6:RIRI6_T16",17
"RIRI:RIRI6:RIRI6_T16:2011","RIRI:RIRI6:RIRI6_T16",17
"RIRI:RIRI6:RIRI6_T16:2011","RIRI:RIRI6:RIRI6_T16",17
"RIRI:RIRI6:RIRI6_T16:2011","RIRI:RIRI6:RIRI6_T16",17
"RIRI:RIRI6:RIRI6_T17:1995","RIRI:RIRI6:RIRI6_T17",11
"RIRI:RIRI6:RIRI6_T17:1995","RIRI:RIRI6:RIRI6_T17",11
"RIRI:RIRI6:RIRI6_T17:1995","RIRI:RIRI6:RIRI6_T17",11
