"","Taxon","Genus","Hybrid.marker","Species","Abbrev","Infraspecific.rank","Infraspecific","Authority","ID","Plant.Name.Index","TPL.version","Taxonomic.status","Family","New.Genus","New.Hybrid.marker","New.Species","New.Infraspecific.rank","New.Infraspecific","New.Authority","New.ID","New.Taxonomic.status","Typo","WFormat","Higher.level","Date"
"1","Achillea apiculata","Achillea","","apiculata",NA,NA,"","","gcc-87605",TRUE,"1.1","Accepted","Compositae","Achillea","","apiculata","","","N.I.Orlova","gcc-87605","Accepted",FALSE,FALSE,FALSE,2022-02-28
"2","Achillea millefolium","Achillea","","millefolium",NA,NA,"","","gcc-140712",TRUE,"1.1","Accepted","Compositae","Achillea","","millefolium","","","L.","gcc-140712","Accepted",FALSE,FALSE,FALSE,2022-02-28
"3","Aconitum delphinifolium","Aconitum","","delphinifolium",NA,NA,"","","kew-2618618",TRUE,"1.1","Accepted","Ranunculaceae","Aconitum","","delphinifolium","","","DC.","kew-2618618","Accepted",FALSE,FALSE,FALSE,2022-02-28
"4","Aconitum lycoctonum","Aconitum","","lycoctonum",NA,NA,"","","kew-2619019",TRUE,"1.1","Accepted","Ranunculaceae","Aconitum","","lycoctonum","","","L.","kew-2619019","Accepted",FALSE,FALSE,FALSE,2022-02-28
"5","Aconitum septentrionale","Aconitum","","septentrionale",NA,NA,"","","kew-2619505",TRUE,"1.1","Accepted","Ranunculaceae","Aconitum","","septentrionale","","","Koelle","kew-2619505","Accepted",FALSE,FALSE,FALSE,2022-02-28
"6","Adenostyles alliariae","Adenostyles","","alliariae",NA,NA,"","","gcc-156793",TRUE,"1.1","Accepted","Compositae","Adenostyles","","alliariae","","","(Gouan) A.Kern.","gcc-156793","Accepted",FALSE,FALSE,FALSE,2022-02-28
"7","Agrostis capillaris","Agrostis","","capillaris",NA,NA,"","","kew-387729",TRUE,"1.1","Accepted","Poaceae","Agrostis","","capillaris","","","L.","kew-387729","Accepted",FALSE,FALSE,FALSE,2022-02-28
"8","Agrostis gigantea","Agrostis","","gigantea",NA,NA,"","","kew-389634",TRUE,"1.1","Accepted","Poaceae","Agrostis","","gigantea","","","Roth","kew-389634","Accepted",FALSE,FALSE,FALSE,2022-02-28
"9","Agrostis mertensii","Agrostis","","mertensii",NA,NA,"","","kew-389907",TRUE,"1.1","Accepted","Poaceae","Agrostis","","mertensii","","","Trin.","kew-389907","Accepted",FALSE,FALSE,FALSE,2022-02-28
"10","Ajuga reptans","Ajuga","","reptans",NA,NA,"","","kew-5385",TRUE,"1.1","Accepted","Lamiaceae","Ajuga","","reptans","","","L.","kew-5385","Accepted",FALSE,FALSE,FALSE,2022-02-28
"11","Alchemilla alpina","Alchemilla","","alpina",NA,NA,"","","rjp-28",TRUE,"1.1","Accepted","Rosaceae","Alchemilla","","alpina","","","L.","rjp-28","Accepted",FALSE,FALSE,FALSE,2022-02-28
"12","Alchemilla glabra","Alchemilla","","glabra",NA,NA,"","","rjp-1095",TRUE,"1.1","Accepted","Rosaceae","Alchemilla","","glabra","","","Neygenf.","rjp-1095","Accepted",FALSE,FALSE,FALSE,2022-02-28
"13","Alchemilla glomerulans","Alchemilla","","glomerulans",NA,NA,"","","rjp-1255",TRUE,"1.1","Accepted","Rosaceae","Alchemilla","","glomerulans","","","Buser","rjp-1255","Accepted",FALSE,FALSE,FALSE,2022-02-28
"14","Alchemilla murbeckiana","Alchemilla","","murbeckiana",NA,NA,"","","rjp-9865",TRUE,"1.1","Accepted","Rosaceae","Alchemilla","","murbeckiana","","","Buser","rjp-9865","Accepted",FALSE,FALSE,FALSE,2022-02-28
"15","Alchemilla subcrenata","Alchemilla","","subcrenata",NA,NA,"","","rjp-343",TRUE,"1.1","Accepted","Rosaceae","Alchemilla","","subcrenata","","","Buser","rjp-343","Accepted",FALSE,FALSE,FALSE,2022-02-28
"16","Alisma plantago-aquatica","Alisma","","plantago-aquatica",NA,NA,"","","kew-294841",TRUE,"1.1","Accepted","Alismataceae","Alisma","","plantago-aquatica","","","L.","kew-294841","Accepted",FALSE,FALSE,FALSE,2022-02-28
"17","Allium schoenoprasum","Allium","","schoenoprasum",NA,NA,"","","kew-296525",TRUE,"1.1","Accepted","Amaryllidaceae","Allium","","schoenoprasum","","","L.","kew-296525","Accepted",FALSE,FALSE,FALSE,2022-02-28
"18","Alnus alnobetula","Alnus","","alnobetula",NA,NA,"","","kew-6257",TRUE,"1.1","Accepted","Betulaceae","Alnus","","alnobetula","","","(Ehrh.) K.Koch","kew-6257","Accepted",FALSE,FALSE,FALSE,2022-02-28
"19","Alnus hirsuta","Alnus","","hirsuta",NA,NA,"","","kew-6410",TRUE,"1.1","Accepted","Betulaceae","Alnus","","hirsuta","","","(Spach) Rupr.","kew-6410","Accepted",FALSE,FALSE,FALSE,2022-02-28
"20","Alnus incana","Alnus","","incana",NA,NA,"","","kew-6417",TRUE,"1.1","Accepted","Betulaceae","Alnus","","incana","","","(L.) Moench","kew-6417","Accepted",FALSE,FALSE,FALSE,2022-02-28
"21","Alnus NA","Alnus","","na",NA,NA,"","","kew-6531",TRUE,"1.1","Synonym","Betulaceae","Betula","","nana","","","L.","kew-21505","Accepted",TRUE,FALSE,FALSE,2022-02-28
"22","Alopecurus alpinus","Alopecurus","","alpinus",NA,NA,"","","kew-391276",TRUE,"1.1","Accepted","Poaceae","Alopecurus","","alpinus","","","Vill.","kew-391276","Accepted",FALSE,FALSE,FALSE,2022-02-28
"23","Alopecurus pratensis","Alopecurus","","pratensis",NA,NA,"","","kew-391506",TRUE,"1.1","Accepted","Poaceae","Alopecurus","","pratensis","","","L.","kew-391506","Accepted",FALSE,FALSE,FALSE,2022-02-28
"24","Andromeda polifolia","Andromeda","","polifolia",NA,NA,"","","kew-2637263",TRUE,"1.1","Accepted","Ericaceae","Andromeda","","polifolia","","","L.","kew-2637263","Accepted",FALSE,FALSE,FALSE,2022-02-28
"25","Androsace ochotensis","Androsace","","ochotensis",NA,NA,"","","kew-2637681",TRUE,"1.1","Accepted","Primulaceae","Androsace","","ochotensis","","","Willd. ex Roem. & Schult.","kew-2637681","Accepted",FALSE,FALSE,FALSE,2022-02-28
"26","Androsace septentrionalis","Androsace","","septentrionalis",NA,NA,"","","kew-2637777",TRUE,"1.1","Accepted","Primulaceae","Androsace","","septentrionalis","","","L.","kew-2637777","Accepted",FALSE,FALSE,FALSE,2022-02-28
"27","Anemone dichotoma","Anemone","","dichotoma",NA,NA,"","","kew-2638185",TRUE,"1.1","Accepted","Ranunculaceae","Anemone","","dichotoma","","","L.","kew-2638185","Accepted",FALSE,FALSE,FALSE,2022-02-28
"28","Anemone narcissiflora","Anemone","","narcissiflora",NA,NA,"","","kew-2638416",TRUE,"1.1","Accepted","Ranunculaceae","Anemone","","narcissiflora","","","L.","kew-2638416","Accepted",FALSE,FALSE,FALSE,2022-02-28
"29","Anemone parviflora","Anemone","","parviflora",NA,NA,"","","kew-2638549",TRUE,"1.1","Accepted","Ranunculaceae","Anemone","","parviflora","","","Michx.","kew-2638549","Accepted",FALSE,FALSE,FALSE,2022-02-28
"30","Anemone vernalis","Anemone","","vernalis",NA,NA,"","","kew-2638789",TRUE,"1.1","Accepted","Ranunculaceae","Anemone","","vernalis","","","L.","kew-2638789","Accepted",FALSE,FALSE,FALSE,2022-02-28
"31","Angelica archangelica","Angelica","","archangelica",NA,NA,"","","kew-2638995",TRUE,"1.1","Accepted","Apiaceae","Angelica","","archangelica","","","L.","kew-2638995","Accepted",FALSE,FALSE,FALSE,2022-02-28
"32","Angelica gmelinii","Angelica","","gmelinii",NA,NA,"","","kew-2639091",TRUE,"1.1","Accepted","Apiaceae","Angelica","","gmelinii","","","(DC.) Pimenov","kew-2639091","Accepted",FALSE,FALSE,FALSE,2022-02-28
"33","Angelica sylvestris","Angelica","","sylvestris",NA,NA,"","","kew-2639281",TRUE,"1.1","Accepted","Apiaceae","Angelica","","sylvestris","","","L.","kew-2639281","Accepted",FALSE,FALSE,FALSE,2022-02-28
"34","Antennaria dioica","Antennaria","","dioica",NA,NA,"","","gcc-134033",TRUE,"1.1","Accepted","Compositae","Antennaria","","dioica","","","(L.) Gaertn.","gcc-134033","Accepted",FALSE,FALSE,FALSE,2022-02-28
"35","Anthoxanthum odoratum","Anthoxanthum","","odoratum",NA,NA,"","","kew-394021",TRUE,"1.1","Accepted","Poaceae","Anthoxanthum","","odoratum","","","L.","kew-394021","Accepted",FALSE,FALSE,FALSE,2022-02-28
"36","Anthriscus sylvestris","Anthriscus","","sylvestris",NA,NA,"","","kew-2641868",TRUE,"1.1","Accepted","Apiaceae","Anthriscus","","sylvestris","","","(L.) Hoffm.","kew-2641868","Accepted",FALSE,FALSE,FALSE,2022-02-28
"37","Arabidopsis lyrata","Arabidopsis","","lyrata",NA,NA,"","","kew-2645228",TRUE,"1.1","Accepted","Brassicaceae","Arabidopsis","","lyrata","","","(L.) O'Kane & Al-Shehbaz","kew-2645228","Accepted",FALSE,FALSE,FALSE,2022-02-28
"38","Arctagrostis latifolia","Arctagrostis","","latifolia",NA,NA,"","","kew-394241",TRUE,"1.1","Accepted","Poaceae","Arctagrostis","","latifolia","","","(R.Br.) Griseb.","kew-394241","Accepted",FALSE,FALSE,FALSE,2022-02-28
"39","Arctagrostis NA","Arctagrostis","","na",NA,NA,"","","",FALSE,"1.1","","","Arctagrostis","","na",NA,"","","","",FALSE,FALSE,FALSE,2022-02-28
"40","Arctanthemum arcticum","Arctanthemum","","arcticum",NA,NA,"","","gcc-99059",TRUE,"1.1","Accepted","Compositae","Arctanthemum","","arcticum","","","(L.) Tzvelev","gcc-99059","Accepted",FALSE,FALSE,FALSE,2022-02-28
"41","Arctium lappa","Arctium","","lappa",NA,NA,"","","gcc-52146",TRUE,"1.1","Accepted","Compositae","Arctium","","lappa","","","L.","gcc-52146","Accepted",FALSE,FALSE,FALSE,2022-02-28
"42","Arctophila fulva","Arctophila","","fulva",NA,NA,"","","kew-394265",TRUE,"1.1","Accepted","Poaceae","Arctophila","","fulva","","","(Trin.) Andersson","kew-394265","Accepted",FALSE,FALSE,FALSE,2022-02-28
"43","Arctostaphylos NA","Arctostaphylos","","na",NA,NA,"","","",FALSE,"1.1","","","Arctostaphylos","","na",NA,"","","","",FALSE,FALSE,FALSE,2022-02-28
"44","Arctostaphylos uva-ursi","Arctostaphylos","","uva-ursi",NA,NA,"","","kew-2647407",TRUE,"1.1","Accepted","Ericaceae","Arctostaphylos","","uva-ursi","","","(L.) Spreng.","kew-2647407","Accepted",FALSE,FALSE,FALSE,2022-02-28
"45","Arctous alpina","Arctous","","alpina",NA,NA,"","","kew-2647463",TRUE,"1.1","Accepted","Ericaceae","Arctous","","alpina","","","(L.) Nied.","kew-2647463","Accepted",FALSE,FALSE,FALSE,2022-02-28
"46","Arctous rubra","Arctous","","rubra",NA,NA,"","","kew-2647469",TRUE,"1.1","Accepted","Ericaceae","Arctous","","rubra","","","(Rehder & E.H.Wilson) Nakai","kew-2647469","Accepted",FALSE,FALSE,FALSE,2022-02-28
"47","Armeria maritima","Armeria","","maritima",NA,NA,"","","kew-2652527",TRUE,"1.1","Accepted","Plumbaginaceae","Armeria","","maritima","","","(Mill.) Willd.","kew-2652527","Accepted",FALSE,FALSE,FALSE,2022-02-28
"48","Arnica angustifolia","Arnica","","angustifolia",NA,NA,"","","gcc-110508",TRUE,"1.1","Accepted","Compositae","Arnica","","angustifolia","","","Vahl","gcc-110508","Accepted",FALSE,FALSE,FALSE,2022-02-28
"49","Artemisia alaskana","Artemisia","","alaskana",NA,NA,"","","gcc-87356",TRUE,"1.1","Accepted","Compositae","Artemisia","","alaskana","","","Rydb.","gcc-87356","Accepted",FALSE,FALSE,FALSE,2022-02-28
"50","Artemisia campestris","Artemisia","","campestris",NA,NA,"","","gcc-25450",TRUE,"1.1","Accepted","Compositae","Artemisia","","campestris","","","L.","gcc-25450","Accepted",FALSE,FALSE,FALSE,2022-02-28
"51","Artemisia gmelinii","Artemisia","","gmelinii",NA,NA,"","","gcc-41142",TRUE,"1.1","Accepted","Compositae","Artemisia","","gmelinii","","","Weber ex Stechm.","gcc-41142","Accepted",FALSE,FALSE,FALSE,2022-02-28
"52","Artemisia lagocephala","Artemisia","","lagocephala",NA,NA,"","","gcc-33643",TRUE,"1.1","Accepted","Compositae","Artemisia","","lagocephala","","","(Fisch. ex Besser) DC.","gcc-33643","Accepted",FALSE,FALSE,FALSE,2022-02-28
"53","Artemisia lagopus","Artemisia","","lagopus",NA,NA,"","","gcc-130043",TRUE,"1.1","Accepted","Compositae","Artemisia","","lagopus","","","Fisch. ex Besser","gcc-130043","Accepted",FALSE,FALSE,FALSE,2022-02-28
"54","Artemisia leucophylla","Artemisia","","leucophylla",NA,NA,"","","gcc-145737",TRUE,"1.1","Accepted","Compositae","Artemisia","","leucophylla","","","(Turcz. ex Besser) Turcz. ex C.B.Clarke","gcc-145737","Accepted",FALSE,FALSE,FALSE,2022-02-28
"55","Artemisia norvegica","Artemisia","","norvegica",NA,NA,"","","gcc-113489",TRUE,"1.1","Accepted","Compositae","Artemisia","","norvegica","","","Fr.","gcc-113489","Accepted",FALSE,FALSE,FALSE,2022-02-28
"56","Artemisia vulgaris","Artemisia","","vulgaris",NA,NA,"","","gcc-77033",TRUE,"1.1","Accepted","Compositae","Artemisia","","vulgaris","","","L.","gcc-77033","Accepted",FALSE,FALSE,FALSE,2022-02-28
"57","Astragalus alpinus","Astragalus","","alpinus",NA,NA,"","","ild-10175",TRUE,"1.1","Accepted","Leguminosae","Astragalus","","alpinus","","","L.","ild-10175","Accepted",FALSE,FALSE,FALSE,2022-02-28
"58","Astragalus frigidus","Astragalus","","frigidus",NA,NA,"","","ild-8626",TRUE,"1.1","Accepted","Leguminosae","Astragalus","","frigidus","","","(L.) A.Gray","ild-8626","Accepted",FALSE,FALSE,FALSE,2022-02-28
"59","Astragalus schelichowii","Astragalus","","schelichowii",NA,NA,"","","ild-54326",TRUE,"1.1","Accepted","Leguminosae","Astragalus","","schelichowii","","","Turcz.","ild-54326","Accepted",FALSE,FALSE,FALSE,2022-02-28
"60","Astragalus umbellatus","Astragalus","","umbellatus",NA,NA,"","","ild-8697",TRUE,"1.1","Accepted","Leguminosae","Astragalus","","umbellatus","","","Bunge","ild-8697","Accepted",FALSE,FALSE,FALSE,2022-02-28
"61","Athyrium alpestre","Athyrium","","alpestre",NA,NA,"","","tro-26615199",TRUE,"1.1","Accepted","Athyriaceae","Athyrium","","alpestre","","","(Hoppe) Clairv.","tro-26615199","Accepted",FALSE,FALSE,FALSE,2022-02-28
"62","Barbarea orthoceras","Barbarea","","orthoceras",NA,NA,"","","kew-2669673",TRUE,"1.1","Accepted","Brassicaceae","Barbarea","","orthoceras","","","Ledeb.","kew-2669673","Accepted",FALSE,FALSE,FALSE,2022-02-28
"63","Bartsia alpina","Bartsia","","alpina",NA,NA,"","","kew-2670487",TRUE,"1.1","Accepted","Orobanchaceae","Bartsia","","alpina","","","L.","kew-2670487","Accepted",FALSE,FALSE,FALSE,2022-02-28
"64","Betula dahurica","Betula","","dahurica",NA,NA,"","","kew-21251",TRUE,"1.1","Accepted","Betulaceae","Betula","","dahurica","","","Pall.","kew-21251","Accepted",FALSE,FALSE,FALSE,2022-02-28
"65","Betula divaricata","Betula","","divaricata",NA,NA,"","","kew-21272",TRUE,"1.1","Accepted","Betulaceae","Betula","","divaricata","","","Ledeb.","kew-21272","Accepted",FALSE,FALSE,FALSE,2022-02-28
"66","Betula glandulosa","Betula","","glandulosa",NA,NA,"","","kew-21334",TRUE,"1.1","Accepted","Betulaceae","Betula","","glandulosa","","","Michx.","kew-21334","Accepted",FALSE,FALSE,FALSE,2022-02-28
"67","Betula NA","Betula","","na",NA,NA,"","","",FALSE,"1.1","","","Betula","","na",NA,"","","","",FALSE,FALSE,FALSE,2022-02-28
"68","Betula nana","Betula","","nana",NA,NA,"","","kew-21505",TRUE,"1.1","Accepted","Betulaceae","Betula","","nana","","","L.","kew-21505","Accepted",FALSE,FALSE,FALSE,2022-02-28
"69","Betula papyrifera","Betula","","papyrifera",NA,NA,"","","kew-21557",TRUE,"1.1","Accepted","Betulaceae","Betula","","papyrifera","","","Marshall","kew-21557","Accepted",FALSE,FALSE,FALSE,2022-02-28
"70","Betula pendula","Betula","","pendula",NA,NA,"","","kew-21582",TRUE,"1.1","Accepted","Betulaceae","Betula","","pendula","","","Roth","kew-21582","Accepted",FALSE,FALSE,FALSE,2022-02-28
"71","Betula platyphylla","Betula","","platyphylla",NA,NA,"","","kew-21604",TRUE,"1.1","Accepted","Betulaceae","Betula","","platyphylla","","","Sukaczev","kew-21604","Accepted",FALSE,FALSE,FALSE,2022-02-28
